Key,Summary,Status,Project,Current Size,Planned Size,Num of CPCRs/SWCRs,Fix Version/s,CSL Programs,Priority Score,Feature Type,Level
CSLMODSIM-22476,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,25,25,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Product,1
CSLMODSIM-23285,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,25,25,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Team,2
CSLACI-40233,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Product,1
CSLACI-41032,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Team,2
ORTS-33862,SUMMARY REDACTED,Open,CSL_ORTS,2.5,2,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Product,1
ORTS-38312,SUMMARY REDACTED,Open,CSL_ORTS,2.5,2.5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Team,2
CSLCND-54976,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Team,1
CSLOASIS-15916,SUMMARY REDACTED,Open,CSL_OASIS,2,2,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2646,Team,1
CSLPACB16-15492,SUMMARY REDACTED,Open,CSLP_ACB16,70,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Program,0
CSLOASIS-15546,SUMMARY REDACTED,Open,CSL_OASIS,70,70,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLOASIS-15787,SUMMARY REDACTED,Open,CSL_OASIS,20,20,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Team,2
CSLOASIS-16039,SUMMARY REDACTED,Open,CSL_OASIS,50,50,,CSL_R9,ACB16,2641,Team,2
CSLPACB16-14705,SUMMARY REDACTED,Open,CSLP_ACB16,25,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Program,0
CSLMP-45065,SUMMARY REDACTED,Open,CSL_MP,2,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLMP-46562,SUMMARY REDACTED,Open,CSL_MP,2,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Team,2
CSLWCS-42266,SUMMARY REDACTED,Open,CSL_WCS,5,5,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
ORTS-36896,SUMMARY REDACTED,Open,CSL_ORTS,0,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
ORTS-38330,SUMMARY REDACTED,Open,CSL_ORTS,0,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Team,2
CSLSPY-94649,SUMMARY REDACTED,Open,CSL_SPY,2,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLACI-39885,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLCND-53575,SUMMARY REDACTED,Open,CSL_CND,4,4,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLCND-54140,SUMMARY REDACTED,Open,CSL_CND,4,4,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Team,2
CSLADS-55458,SUMMARY REDACTED,Open,CSL_ADS,1,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLADS-56343,SUMMARY REDACTED,Open,CSL_ADS,1,1,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Team,2
CSLSYSINTT-12760,SUMMARY REDACTED,Open,CSL_SysIntTest,6,6,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLSYSINTT-13112,SUMMARY REDACTED,Open,CSL_SysIntTest,6,6,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLOASIS-15844,SUMMARY REDACTED,Open,CSL_OASIS,2,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Product,1
CSLOASIS-15845,SUMMARY REDACTED,Open,CSL_OASIS,2,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,2641,Team,2
CSLPACB16-14706,SUMMARY REDACTED,Open,CSLP_ACB16,6.5,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2636,Program,0
CSLSYSINTT-12728,SUMMARY REDACTED,Open,CSL_SysIntTest,6.5,6.5,,"CSL_R8, CSL_R8_InCapacity",ACB16,2636,Product,1
CSLSYSINTT-13080,SUMMARY REDACTED,Open,CSL_SysIntTest,6.5,6.5,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLPACB20-43639,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,322.25,0,,CSL_R8,BL10,2631,,0
ORTS-37451,SUMMARY REDACTED,Open,CSL_ORTS,6.25,6.6,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
ORTS-38449,SUMMARY REDACTED,Open,CSL_ORTS,2.5,2.5,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
ORTS-38872,SUMMARY REDACTED,Open,CSL_ORTS,3.75,3.75,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-39811,SUMMARY REDACTED,Open,CSL_ACI,35,100,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLACI-40946,SUMMARY REDACTED,Open,CSL_ACI,2,2,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41066,SUMMARY REDACTED,Open,CSL_ACI,4,4,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41099,SUMMARY REDACTED,Open,CSL_ACI,10,10,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41129,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41225,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41226,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLCND-53793,SUMMARY REDACTED,Open,CSL_CND,20,20,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLCND-54367,SUMMARY REDACTED,Open,CSL_CND,225,,,"CSL_R8, CSL_R8_InCapacity",BL10,2835,Product,2
CSLSYSINTT-12779,SUMMARY REDACTED,Open,CSL_SysIntTest,35,35,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLSYSINTT-13598,SUMMARY REDACTED,Open,CSL_SysIntTest,0,0,,"CSL_R8, CSL_R8_InCapacity",BL10,,Team,2
CSLMP-45915,SUMMARY REDACTED,Open,CSL_MP,11,11,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLMP-46696,SUMMARY REDACTED,Open,CSL_MP,11,11,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-40289,SUMMARY REDACTED,Open,CSL_ACI,156,40,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLACI-41120,SUMMARY REDACTED,Open,CSL_ACI,20,20,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41229,SUMMARY REDACTED,Open,CSL_ACI,2,2,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41230,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41231,SUMMARY REDACTED,Open,CSL_ACI,55,55,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41287,SUMMARY REDACTED,Open,CSL_ACI,8,8,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41288,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41289,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41290,SUMMARY REDACTED,Open,CSL_ACI,6,6,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41291,SUMMARY REDACTED,Open,CSL_ACI,18,18,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLACI-41292,SUMMARY REDACTED,Open,CSL_ACI,18,18,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLMP-46023,SUMMARY REDACTED,Open,CSL_MP,31,31,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLMP-46441,SUMMARY REDACTED,Open,CSL_MP,31,31,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLWCS-43588,SUMMARY REDACTED,Open,CSL_WCS,14,5,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLWCS-43779,SUMMARY REDACTED,Open,CSL_WCS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,2631,Team,2
CSLWCS-43768,SUMMARY REDACTED,Open,CSL_WCS,10,10,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLWCS-43954,SUMMARY REDACTED,Open,CSL_WCS,1,1,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLWCS-43589,SUMMARY REDACTED,Open,CSL_WCS,14,5,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Product,1
CSLWCS-43788,SUMMARY REDACTED,Open,CSL_WCS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",BL10,2631,Team,2
CSLWCS-43759,SUMMARY REDACTED,Open,CSL_WCS,10,10,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLWCS-43953,SUMMARY REDACTED,Open,CSL_WCS,1,1,,"CSL_R8, CSL_R8_InCapacity",BL10,2631,Team,2
CSLPACB16-14710,SUMMARY REDACTED,Open,CSLP_ACB16,151,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Program,0
CSLACI-39872,SUMMARY REDACTED,Open,CSL_ACI,28,40,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Product,1
CSLACI-41139,SUMMARY REDACTED,Open,CSL_ACI,28,28,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Team,2
CSLACI-39871,SUMMARY REDACTED,Open,CSL_ACI,113,69,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Product,1
CSLACI-41269,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Team,2
CSLACI-41350,SUMMARY REDACTED,Open,CSL_ACI,100,100,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Team,2
CSLACI-39870,SUMMARY REDACTED,Open,CSL_ACI,10,80,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Product,1
CSLACI-41268,SUMMARY REDACTED,Open,CSL_ACI,10,10,,"CSL_R8, CSL_R8_InCapacity",ACB16,2626,Team,2
CSLPBMD-1638,SUMMARY REDACTED,Open,CSLP_BMD51,291,0,,CSL_R8,BMD 5.1,2621,,0
CSLMP-45017,SUMMARY REDACTED,Open,CSL_MP,10,10,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLMP-46557,SUMMARY REDACTED,Open,CSL_MP,10,10,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
ORTS-37025,SUMMARY REDACTED,Open,CSL_ORTS,5,3.5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
ORTS-38299,SUMMARY REDACTED,Open,CSL_ORTS,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLSPY-94465,SUMMARY REDACTED,Open,CSL_SPY,8,20,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLSPY-96125,SUMMARY REDACTED,Open,CSL_SPY,8,8,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
AFMSCSLWCS-3267,SUMMARY REDACTED,Open,AFMS_CSL_WCS,5,5,,"Build 24.0.3C, CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,,1
CSLOASIS-15027,SUMMARY REDACTED,Open,CSL_OASIS,1,1,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLOASIS-15915,SUMMARY REDACTED,Open,CSL_OASIS,1,1,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLCND-53735,SUMMARY REDACTED,Open,CSL_CND,5,10,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLCND-54912,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLADS-55569,SUMMARY REDACTED,Open,CSL_ADS,25,20,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLADS-56418,SUMMARY REDACTED,Open,CSL_ADS,4,4,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLADS-56419,SUMMARY REDACTED,Open,CSL_ADS,4.5,4.5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLADS-56153,SUMMARY REDACTED,Open,CSL_ADS,7.5,7.5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLADS-56503,SUMMARY REDACTED,Open,CSL_ADS,4.5,4.5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLADS-56253,SUMMARY REDACTED,Open,CSL_ADS,4.5,4.5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLSYSINTT-12821,SUMMARY REDACTED,Open,CSL_SysIntTest,6,6,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLSYSINTT-13571,SUMMARY REDACTED,Open,CSL_SysIntTest,6,6,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,,Team,2
CSLWCS-43089,SUMMARY REDACTED,Open,CSL_WCS,188,10,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLWCS-43502,SUMMARY REDACTED,Open,CSL_WCS,118,118,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,2621,Team,2
CSLWCS-43877,SUMMARY REDACTED,Open,CSL_WCS,0,0,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,140,Team,2
CSLWCS-43666,SUMMARY REDACTED,Open,CSL_WCS,70,70,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,120,Team,2
CSLACI-40229,SUMMARY REDACTED,Open,CSL_ACI,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLACI-41028,SUMMARY REDACTED,Open,CSL_ACI,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLACI-40956,SUMMARY REDACTED,Open,CSL_ACI,28,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Product,1
CSLACI-41143,SUMMARY REDACTED,Open,CSL_ACI,23,23,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLACI-40969,SUMMARY REDACTED,Open,CSL_ACI,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,2
CSLCND-54912,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,2621,Team,1
CSLPACB16-14814,SUMMARY REDACTED,Open,CSLP_ACB16,35,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2617,Program,0
CSLPACB16-14712,SUMMARY REDACTED,Open,CSLP_ACB16,80.5,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,2612,Program,0
CSLSPY-94668,SUMMARY REDACTED,Open,CSL_SPY,0.5,0.5,,"CSL_R8, CSL_R8_InCapacity",ACB16,2612,Product,1
CSLSPY-96724,SUMMARY REDACTED,Open,CSL_SPY,0.5,0.5,,"CSL_R8, CSL_R8_InCapacity",ACB16,2612,Team,2
CSLADS-55752,SUMMARY REDACTED,Open,CSL_ADS,80,80,,"CSL_R8, CSL_R8_InCapacity",ACB16,2612,Product,1
CSLADS-56725,SUMMARY REDACTED,Open,CSL_ADS,80,80,,"CSL_R8, CSL_R8_InCapacity",ACB16,2612,Team,2
CSLPJ7-190,SUMMARY REDACTED,Open,CSLP_J7,378.5,0,,CSL_R8,J7,2607,,0
CSLSPY-94057,SUMMARY REDACTED,Open,CSL_SPY,15,36,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Product,1
CSLSPY-96172,SUMMARY REDACTED,Open,CSL_SPY,15,15,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Team,2
AFMSCSLCND-3947,SUMMARY REDACTED,Open,AFMS_CSL_CND,0,221,,"Build 27, CSL_R8, CSL_R8_InCapacity",J7,2607,,1
AFMSCSLSPY-5820,SUMMARY REDACTED,Open,AFMS_CSL_SPY,158,158,0,"CSL_R8, CSL_R8_InCapacity",J7,2607,,1
CSLOASIS-15009,SUMMARY REDACTED,Open,CSL_OASIS,20,20,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Product,1
CSLOASIS-15505,SUMMARY REDACTED,Open,CSL_OASIS,20,20,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Team,2
CSLCND-53658,SUMMARY REDACTED,Open,CSL_CND,15,15,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Product,1
CSLADS-55355,SUMMARY REDACTED,Open,CSL_ADS,76.5,5,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Product,1
CSLADS-56155,SUMMARY REDACTED,Open,CSL_ADS,3.5,3.5,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Team,2
CSLADS-56729,SUMMARY REDACTED,Open,CSL_ADS,60,60,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Team,2
CSLADS-56730,SUMMARY REDACTED,Open,CSL_ADS,13,13,,"CSL_R8, CSL_R8_InCapacity",J7,2607,Team,2
AFMSCSLSPY-5819,SUMMARY REDACTED,Open,AFMS_CSL_SPY,78,78,0,"CSL_R8, CSL_R8_InCapacity",J7,2607,,1
AFMSCSLSPY-6051,SUMMARY REDACTED,Open,AFMS_CSL_SPY,16,16,,"CSL_R8, CSL_R8_InCapacity",J7,2607,,1
CSLPACB20-7517,SUMMARY REDACTED,Open,CSLP_CSEACLIN4,835.5,208,,"CSL_R7, CSL_R8",BL10,2602,,0
CSLACI-33346,SUMMARY REDACTED,In Progress,CSL_ACI,318,200,,"CSL_R7, CSL_R7_InCapacity, CSL_R8, CSL_R8_InCapacity",BL10,2602,Product,1
CSLACI-34448,SUMMARY REDACTED,In Progress,CSL_ACI,318,318,,"CSL_R7, CSL_R7_InCapacity, CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
AFMSCSLADS-6564,SUMMARY REDACTED,Closed,AFMS_CSL_ADS,80,80,,"CSL_R7, CSL_R7_InCapacity",BL10,2796,,1
CSLADS-48141,SUMMARY REDACTED,Open,CSL_ADS,4.5,8,,"CSL_R7, CSL_R7_InCapacity, CSL_R8",BL10,2602,Product,1
CSLADS-50175,SUMMARY REDACTED,Resolved,CSL_ADS,1,1,,"CSL_R7, CSL_R7_InCapacity",BL10,2796,Team,2
CSLADS-49929,SUMMARY REDACTED,Open,CSL_ADS,3.5,3.5,,"CSL_R7, CSL_R7_InCapacity, CSL_R8",BL10,2602,Team,2
CSLADS-48514,SUMMARY REDACTED,Open,CSL_ADS,10,8,,"CSL_R7, CSL_R7_InCapacity, CSL_R8, CSL_R8_InCapacity",BL10,2602,Product,1
CSLADS-49536,SUMMARY REDACTED,Open,CSL_ADS,8,8,,"CSL_R7, CSL_R7_InCapacity",BL10,2796,Team,2
CSLADS-56733,SUMMARY REDACTED,Open,CSL_ADS,2,2,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
CSLACI-39845,SUMMARY REDACTED,Open,CSL_ACI,403,217,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Product,1
CSLACI-41279,SUMMARY REDACTED,Open,CSL_ACI,144,144,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
CSLACI-41280,SUMMARY REDACTED,Open,CSL_ACI,89,89,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
CSLACI-41281,SUMMARY REDACTED,Open,CSL_ACI,34,34,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
CSLACI-41282,SUMMARY REDACTED,Open,CSL_ACI,55,55,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
CSLACI-41283,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
CSLACI-41284,SUMMARY REDACTED,Open,CSL_ACI,34,34,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
CSLACI-41285,SUMMARY REDACTED,Open,CSL_ACI,34,34,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,Team,2
AFMSCSLADS-8209,SUMMARY REDACTED,Open,AFMS_CSL_ADS,20,20,,"CSL_R8, CSL_R8_InCapacity",BL10,2602,,1
CSLPNIFCCA-147,SUMMARY REDACTED,Open,CSLP_IFC,10,25,,CSL_R8,NCC,2597,,0
AFMSCSLWCS-3284,SUMMARY REDACTED,Open,AFMS_CSL_WCS,5,5,,"CSL_R8, Build 24.0.2C_1, CSL_R8_InCapacity",NCC,2597,,1
CSLCND-53568,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",NCC,2597,Product,1
CSLCND-54837,SUMMARY REDACTED,Open,CSL_CND,4,4,,"CSL_R8, CSL_R8_InCapacity",NCC,2597,Team,2
CSLPFMS-23,SUMMARY REDACTED,Open,CSLP_LegacyFMS,173.5,0,,CSL_R8,AWD,2592,,0
CSLSPY-94742,SUMMARY REDACTED,Open,CSL_SPY,4,4,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Product,1
CSLSPY-96954,SUMMARY REDACTED,Open,CSL_SPY,4,4,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Team,2
CSLCND-53826,SUMMARY REDACTED,Open,CSL_CND,1,1,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Product,1
CSLADS-55668,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Product,1
CSLADS-56377,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Team,2
CSLOASIS-15104,SUMMARY REDACTED,Open,CSL_OASIS,3,3,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Product,1
CSLOASIS-16036,SUMMARY REDACTED,Open,CSL_OASIS,3,3,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Team,2
CSLMODSIM-22670,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,102,110,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Product,1
CSLMODSIM-23814,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,62,62,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Team,2
CSLMODSIM-23816,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,40,40,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Team,2
CSLWCS-43919,SUMMARY REDACTED,Open,CSL_WCS,59.5,49,,"CSL_R8, CSL_R8_InCapacity",AWD,2592,Product,1
CSLWCS-43510,SUMMARY REDACTED,Open,CSL_WCS,59.5,59.5,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,2447,Team,2
CSLCND-55259,SUMMARY REDACTED,Open,CSL_CND,1,1,,"CSL_R8, CSL_R8_InCapacity",AWD,,Team,1
CSLPFWS-129,SUMMARY REDACTED,Open,CSLP_FWS,434,633,,CSL_R8,FWS,2587,,0
CSLMODSIM-22169,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,32,22,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Product,1
CSLMODSIM-23506,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,20,20,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLMODSIM-23507,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,12,12,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLSPY-94555,SUMMARY REDACTED,Open,CSL_SPY,267,362,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Product,1
CSLSPY-96459,SUMMARY REDACTED,Open,CSL_SPY,132,132,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLSPY-96461,SUMMARY REDACTED,Open,CSL_SPY,35,35,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLSPY-96464,SUMMARY REDACTED,Open,CSL_SPY,10,10,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLSPY-96465,SUMMARY REDACTED,Open,CSL_SPY,45,45,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLSPY-96573,SUMMARY REDACTED,Open,CSL_SPY,45,45,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLSPY-94556,SUMMARY REDACTED,Open,CSL_SPY,38,15,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Product,1
CSLSPY-96587,SUMMARY REDACTED,Open,CSL_SPY,38,38,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLSPY-94557,SUMMARY REDACTED,Open,CSL_SPY,15,15,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Product,1
CSLMP-45576,SUMMARY REDACTED,Open,CSL_MP,70,3,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Product,1
CSLMP-46809,SUMMARY REDACTED,Open,CSL_MP,3,3,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLMP-46846,SUMMARY REDACTED,Open,CSL_MP,7,7,,"CSL_R8, CSL_R8_InCapacity",FWS,,Team,2
CSLMP-46847,SUMMARY REDACTED,Open,CSL_MP,60,60,,"CSL_R8, CSL_R8_InCapacity",FWS,,Team,2
CSLADS-55656,SUMMARY REDACTED,Open,CSL_ADS,0,0,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Product,1
CSLADS-56389,SUMMARY REDACTED,Open,CSL_ADS,0,0,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLCND-54005,SUMMARY REDACTED,Open,CSL_CND,12,10,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Product,1
CSLCND-54807,SUMMARY REDACTED,Open,CSL_CND,10,10,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLCND-54770,SUMMARY REDACTED,Open,CSL_CND,2,2,,"CSL_R8, CSL_R8_InCapacity",FWS,2587,Team,2
CSLPKDX-247,SUMMARY REDACTED,Open,CSLP_KDX,5,999,,CSL_R8,KDX-K2,2584,,0
ORTS-39012,SUMMARY REDACTED,Open,CSL_ORTS,5,5,,"CSL_R8, CSL_R8_InCapacity",KDX-K2,2584,Product,1
ORTS-39021,SUMMARY REDACTED,Open,CSL_ORTS,5,5,,"CSL_R8, CSL_R8_InCapacity",KDX-K2,2584,Team,2
CSLPLCSFRG-33,SUMMARY REDACTED,Open,CSLP_LCS_FRIGATE,51,80,,CSL_R8,LCS Frigate,2583,,0
CSLADS-55615,SUMMARY REDACTED,Open,CSL_ADS,51,80,,"CSL_R8, CSL_R8_InCapacity",LCS Frigate,2583,Product,1
